com.samsung.shealth.calories_burned,6060029,2
tef_calorie,active_time,pkg_name,update_time,create_time,datauuid,rest_calorie,active_calorie,day_time,deviceuuid
0.0,5700830,com.sec.android.app.shealth,2018-02-04 05:26:07.917,2018-02-03 07:06:10.478,2ca1351b-7ac6-4617-8cd1-a2090c35dfbd,1706.945,409.21304,1517616000000,dKs3VVxkvQ
0.0,4138017,com.sec.android.app.shealth,2018-02-03 07:06:17.684,2018-02-03 07:06:17.684,adc3b244-36a7-424c-8f86-d133deaffdb3,1740.0016,285.65363,1515283200000,dKs3VVxkvQ
0.0,7945274,com.sec.android.app.shealth,2018-02-03 07:06:17.755,2018-02-03 07:06:17.755,b2ce1c64-5a64-42e6-b3ad-beb0cccb2b27,1659.4707,553.36975,1515369600000,dKs3VVxkvQ
0.0,7181777,com.sec.android.app.shealth,2018-02-03 07:06:17.832,2018-02-03 07:06:17.832,c291904e-c624-4215-8b89-7ba91eef47dc,1675.6201,492.17065,1515456000000,dKs3VVxkvQ
0.0,11258967,com.sec.android.app.shealth,2018-02-03 07:06:17.889,2018-02-03 07:06:17.889,d714d76f-70f5-45e9-8212-ee05ab66f926,1589.3795,981.5676,1515542400000,dKs3VVxkvQ
0.0,7125386,com.sec.android.app.shealth,2018-02-03 07:06:17.927,2018-02-03 07:06:17.927,50f63995-9769-4ea4-a1c1-4e43261ecd82,1676.813,494.08792,1515628800000,dKs3VVxkvQ
0.0,10183790,com.sec.android.app.shealth,2018-02-03 07:06:17.986,2018-02-03 07:06:17.986,5cc9322f-9304-4ece-bf3b-cf5d683dbcca,1612.1216,733.5425,1515715200000,dKs3VVxkvQ
0.0,6284002,com.sec.android.app.shealth,2018-02-03 07:06:18.027,2018-02-03 07:06:18.027,8baba9de-da2e-4a42-af2b-f184fc552a78,1694.6097,426.0882,1515801600000,dKs3VVxkvQ
0.0,2609618,com.sec.android.app.shealth,2018-02-03 07:06:18.086,2018-02-03 07:06:18.086,d2b7576e-1bc7-4ae9-b121-94d5eb710497,1772.3302,181.13998,1515888000000,dKs3VVxkvQ
0.0,10882024,com.sec.android.app.shealth,2018-02-03 07:06:18.151,2018-02-03 07:06:18.151,1dd473cc-fa21-4f1c-bb3d-b2c71d03a4f0,1597.3527,984.2664,1515974400000,dKs3VVxkvQ
0.0,8307333,com.sec.android.app.shealth,2018-02-03 07:06:18.194,2018-02-03 07:06:18.194,7efe8a3f-367e-4bcc-8c11-602f79838c68,1651.8123,585.782,1516060800000,dKs3VVxkvQ
0.0,9630645,com.sec.android.app.shealth,2018-02-03 07:06:18.252,2018-02-03 07:06:18.252,c8938e1e-169a-4040-a9b5-9dac34f9cae1,1623.8218,676.96405,1516147200000,dKs3VVxkvQ
0.0,6559517,com.sec.android.app.shealth,2018-02-03 07:06:18.336,2018-02-03 07:06:18.336,c19118e9-90cb-4e81-b85c-bccfc0ea9f4d,1688.7821,473.65195,1516233600000,dKs3VVxkvQ
0.0,6941494,com.sec.android.app.shealth,2018-02-03 07:06:18.388,2018-02-03 07:06:18.388,4ee2952b-bc5f-4b96-b2dd-170c60d992c9,1680.7025,466.66455,1516320000000,dKs3VVxkvQ
0.0,8385703,com.sec.android.app.shealth,2018-02-03 07:06:18.439,2018-02-03 07:06:18.439,cfceb208-4d83-4bcb-8759-a1e8338a17cf,1650.1547,608.0609,1516406400000,dKs3VVxkvQ
0.0,3973815,com.sec.android.app.shealth,2018-02-03 07:06:18.491,2018-02-03 07:06:18.491,e2591193-b376-4e26-b348-ad86cd93b05c,1743.4746,262.4635,1516492800000,dKs3VVxkvQ
0.0,10138783,com.sec.android.app.shealth,2018-02-03 07:06:18.561,2018-02-03 07:06:18.561,9b905b2d-1af1-4ccd-925a-da94a1394f55,1613.0736,770.2542,1516579200000,dKs3VVxkvQ
0.0,7290882,com.sec.android.app.shealth,2018-02-03 07:06:18.621,2018-02-03 07:06:18.621,c6e9168a-7363-4926-8bf8-7daea70aae99,1673.3124,522.78687,1516665600000,dKs3VVxkvQ
0.0,7081192,com.sec.android.app.shealth,2018-02-03 07:06:18.679,2018-02-03 07:06:18.679,6e532aa6-81d4-4c65-b0ae-9840fb26b34b,1677.7477,498.95746,1516752000000,dKs3VVxkvQ
0.0,6232041,com.sec.android.app.shealth,2018-02-03 07:06:18.736,2018-02-03 07:06:18.736,8a11a1b7-6a96-42dc-8e2a-81d81a1f43e9,1695.7089,439.31784,1516838400000,dKs3VVxkvQ
0.0,7794871,com.sec.android.app.shealth,2018-02-03 07:06:19.129,2018-02-03 07:06:19.129,d186058c-e01e-4436-8e48-9598f39e92f8,1662.652,532.381,1516924800000,dKs3VVxkvQ
0.0,6302801,com.sec.android.app.shealth,2018-02-03 07:06:19.185,2018-02-03 07:06:19.185,5bea4b77-e515-48c0-89f6-450bfcc84874,1694.2122,427.68985,1517011200000,dKs3VVxkvQ
0.0,5683909,com.sec.android.app.shealth,2018-02-03 07:06:19.215,2018-02-03 07:06:19.215,84803055-ef74-4283-9384-c2aae55d2dc8,1707.3029,386.79004,1517097600000,dKs3VVxkvQ
0.0,7144559,com.sec.android.app.shealth,2018-02-03 07:06:19.247,2018-02-03 07:06:19.247,285f5ea0-8787-4fd9-8cd4-972261ec69ac,1676.4073,529.69714,1517184000000,dKs3VVxkvQ
0.0,4766179,com.sec.android.app.shealth,2018-02-03 07:06:19.300,2018-02-03 07:06:19.300,e0749a95-a962-46a8-94b9-714e1be2d3f5,1726.7147,329.69214,1517270400000,dKs3VVxkvQ
0.0,5442037,com.sec.android.app.shealth,2018-02-03 07:06:19.351,2018-02-03 07:06:19.351,b5ee9f00-9359-4ace-bfc8-8cd3311d9114,1712.419,373.45728,1517356800000,dKs3VVxkvQ
0.0,4922966,com.sec.android.app.shealth,2018-02-03 07:06:19.400,2018-02-03 07:06:19.400,28310263-8ef6-4d82-b1e4-0d19d7a37bf5,1723.3983,337.05316,1517443200000,dKs3VVxkvQ
0.0,5063117,com.sec.android.app.shealth,2018-02-05 19:06:53.375,2018-02-03 07:06:19.438,5bb0faed-c986-4c61-a4dd-9570d2c8191b,1720.4338,377.66006,1517529600000,dKs3VVxkvQ
0.0,2743640,com.sec.android.app.shealth,2018-02-05 19:06:53.527,2018-02-04 05:26:07.572,d66ded74-73cd-4ad7-b8cc-26ead8f22ed4,1769.4954,189.71999,1517702400000,dKs3VVxkvQ
0.0,6207518,com.sec.android.app.shealth,2018-02-06 05:00:00.825,2018-02-05 05:00:00.652,8db99bb5-236c-44af-a754-ed1f723ebe39,1696.2275,430.50708,1517788800000,dKs3VVxkvQ
0.0,5554511,com.sec.android.app.shealth,2018-02-07 19:29:47.012,2018-02-06 05:00:00.627,d4617f2b-1038-4169-9b13-d13f88b8ce1a,1710.0399,393.5451,1517875200000,dKs3VVxkvQ
0.0,6620672,com.sec.android.app.shealth,2018-02-08 05:22:48.852,2018-02-07 05:00:00.456,1f75a289-2948-43be-8806-57d29fe24c6e,1687.4885,483.85803,1517961600000,dKs3VVxkvQ
0.0,6854452,com.sec.android.app.shealth,2018-02-09 18:41:51.442,2018-02-08 05:00:00.587,a29ec70e-7be5-461e-81d7-4a486c97b1d6,1682.5437,497.75757,1518048000000,dKs3VVxkvQ
0.0,5595162,com.sec.android.app.shealth,2018-02-10 20:43:25.880,2018-02-09 05:00:00.551,7bfbec22-3f52-400f-b222-ef48137c3c85,1709.1802,389.29507,1518134400000,dKs3VVxkvQ
0.0,5696175,com.sec.android.app.shealth,2018-02-11 05:09:21.585,2018-02-10 05:00:01.821,369b5d43-0451-453d-89e1-b783c0a1c4e6,1707.0435,370.28824,1518220800000,dKs3VVxkvQ
0.0,1636713,com.sec.android.app.shealth,2018-02-12 05:00:00.636,2018-02-11 05:09:21.290,3abc1d41-e5cf-4a56-8844-85c5810d8a0c,1792.909,119.75999,1518307200000,dKs3VVxkvQ
0.0,4163929,com.sec.android.app.shealth,2018-02-13 13:51:49.212,2018-02-12 05:00:00.524,b28afcfa-49c0-46d4-bc87-4fee992458ac,1739.4535,290.39914,1518393600000,dKs3VVxkvQ
0.0,6563642,com.sec.android.app.shealth,2018-02-14 05:00:02.731,2018-02-13 05:00:23.486,357c407f-c656-4075-a9ae-c292b557ede9,1688.695,469.16937,1518480000000,dKs3VVxkvQ
0.0,6180677,com.sec.android.app.shealth,2018-02-15 05:00:07.540,2018-02-14 05:00:02.214,d9411892-7ed5-4833-977f-d6a5f1994f41,1696.7953,453.10513,1518566400000,dKs3VVxkvQ
0.0,5193390,com.sec.android.app.shealth,2018-02-16 05:00:56.001,2018-02-15 05:00:02.541,ed8cd7a7-3cf4-4b8e-abfd-cb4ee4ca6e39,1717.6782,382.71912,1518652800000,dKs3VVxkvQ
0.0,6342976,com.sec.android.app.shealth,2018-02-17 21:32:44.036,2018-02-16 05:00:05.628,2b1e3ebb-3b7c-4fb9-a0e5-e3bcfb704cb5,1693.3623,425.14178,1518739200000,dKs3VVxkvQ
0.0,10863752,com.sec.android.app.shealth,2018-02-19 04:13:51.291,2018-02-17 05:00:44.974,303e9c82-0209-4c5b-8798-c320759dd114,1597.7391,725.37994,1518825600000,dKs3VVxkvQ
0.0,2496430,com.sec.android.app.shealth,2018-02-19 05:00:00.555,2018-02-18 05:00:01.807,2ffc76ee-e59b-47c4-acab-281fcffaa8b7,1774.7242,178.20895,1518912000000,dKs3VVxkvQ
0.0,10266645,com.sec.android.app.shealth,2018-02-20 06:22:25.981,2018-02-19 05:00:00.339,4e052a42-a6d9-43ca-b0a6-661a8589580e,1610.369,800.8246,1518998400000,dKs3VVxkvQ
0.0,5430861,com.sec.android.app.shealth,2018-02-21 15:05:00.327,2018-02-20 05:00:02.039,3cf052d4-ca2c-454b-81b8-19142ebd2fe9,1712.6553,384.44095,1519084800000,dKs3VVxkvQ
0.0,6487962,com.sec.android.app.shealth,2018-02-22 05:54:11.763,2018-02-21 05:00:03.419,e0a6e776-46dc-415c-b10c-4a5ad632bef3,1690.2957,463.92612,1519171200000,dKs3VVxkvQ
0.0,7528835,com.sec.android.app.shealth,2018-02-23 05:01:00.965,2018-02-22 05:16:34.700,25aed097-fe04-459b-9ff5-b7916e64762c,1668.2792,517.09314,1519257600000,dKs3VVxkvQ
0.0,8702679,com.sec.android.app.shealth,2018-02-24 09:31:10.745,2018-02-23 05:01:00.697,8bca6cc7-2601-4f9d-9bd3-08af7ba6cf1b,1643.45,614.379,1519344000000,dKs3VVxkvQ
0.0,11850425,com.sec.android.app.shealth,2018-02-25 09:32:22.316,2018-02-24 08:00:02.116,12a2532a-fafb-459a-a23e-4ba2b60dd47c,1576.8691,793.91626,1519430400000,dKs3VVxkvQ
0.0,9649329,com.sec.android.app.shealth,2018-02-26 08:46:09.721,2018-02-25 08:00:47.024,3e380db4-3591-4575-8df7-ec9e1d85199d,1623.4265,622.9118,1519516800000,dKs3VVxkvQ
0.0,4771820,com.sec.android.app.shealth,2018-02-27 08:24:51.792,2018-02-26 08:00:01.065,cd8539a5-43fb-4bee-bf50-1f780493d126,1726.5953,309.89996,1519603200000,dKs3VVxkvQ
0.0,8813815,com.sec.android.app.shealth,2018-03-01 10:22:42.786,2018-02-27 08:00:37.902,d6e18fab-c784-4331-8853-f5a598f8b0d6,1641.0994,571.0991,1519689600000,dKs3VVxkvQ
0.0,6215056,com.sec.android.app.shealth,2018-03-01 10:22:42.836,2018-02-28 08:00:06.287,2730c6fb-6752-48bc-b3f1-44fed79f093e,1696.0681,403.61108,1519776000000,dKs3VVxkvQ
0.0,7058451,com.sec.android.app.shealth,2018-03-02 05:17:31.006,2018-03-01 08:06:21.701,53ceb5cc-a44f-4ab7-8bca-fed08cb1f190,1678.2286,509.4911,1519862400000,dKs3VVxkvQ
0.0,5544901,com.sec.android.app.shealth,2018-03-03 05:00:07.843,2018-03-02 05:00:02.768,4aeefa04-7dbf-4d43-85aa-3fe8781f658b,1710.243,403.64996,1519948800000,dKs3VVxkvQ
0.0,3979559,com.sec.android.app.shealth,2018-03-04 05:13:19.436,2018-03-03 05:00:07.550,2d6bdbcf-0f5b-4322-87c5-6a9e8779d1a5,1743.3533,285.36395,1520035200000,dKs3VVxkvQ
0.0,1103587,com.sec.android.app.shealth,2018-03-05 05:00:02.632,2018-03-04 05:13:19.271,f4c9defe-7fb0-4b8d-a15f-136d1e2b4b32,1804.1857,72.880005,1520121600000,dKs3VVxkvQ
0.0,8641823,com.sec.android.app.shealth,2018-03-06 05:15:00.881,2018-03-05 05:00:02.416,b1aba3cf-548c-4c3c-9b93-fd83b54be73f,1644.7372,831.5731,1520208000000,dKs3VVxkvQ
0.0,4950017,com.sec.android.app.shealth,2018-03-07 05:11:27.993,2018-03-06 05:00:01.649,3bc0c80d-136e-4556-8bcd-9bda544c3ab3,1722.8262,356.68546,1520294400000,dKs3VVxkvQ
0.0,5925839,com.sec.android.app.shealth,2018-03-08 05:00:21.016,2018-03-07 05:00:05.514,d48d520e-2449-41f7-9ecb-0d98a746dce1,1702.1855,414.1432,1520380800000,dKs3VVxkvQ
0.0,7927071,com.sec.android.app.shealth,2018-03-09 05:20:50.613,2018-03-08 05:00:20.736,7ba46a80-99dc-40ee-870b-0a03287af468,1659.8556,553.92114,1520467200000,dKs3VVxkvQ
0.0,9820928,com.sec.android.app.shealth,2018-03-11 05:45:28.080,2018-03-09 05:01:34.299,cf031690-5d9b-44a7-be8f-07f22ca86718,1619.7969,685.9236,1520553600000,dKs3VVxkvQ
0.0,3273050,com.sec.android.app.shealth,2018-03-11 05:45:28.147,2018-03-10 05:00:08.044,399cb5a4-96d3-4b5c-82e3-260b1926d885,1758.2974,213.29993,1520640000000,dKs3VVxkvQ
0.0,6912594,com.sec.android.app.shealth,2018-03-12 05:06:16.385,2018-03-11 05:00:08.428,98f3181c-174a-40f3-8c50-c7d7391cff8d,1681.3138,464.8859,1520726400000,dKs3VVxkvQ
0.0,5709595,com.sec.android.app.shealth,2018-03-13 13:37:51.989,2018-03-12 04:04:21.018,92cdb8be-e404-46a2-adae-51e52940ba69,1706.7596,413.04202,1520812800000,dKs3VVxkvQ
0.0,3070319,com.sec.android.app.shealth,2018-03-14 04:01:01.548,2018-03-13 04:00:00.415,5a1d4e24-a74b-4ef2-ab5d-dec5968bbeeb,1762.5854,224.85269,1520899200000,dKs3VVxkvQ
0.0,5597000,com.sec.android.app.shealth,2018-03-16 01:40:18.484,2018-03-14 04:00:48.880,b0153e19-b273-424b-ae0d-847f97d8eaf9,1709.1411,389.07428,1520985600000,dKs3VVxkvQ
0.0,3969457,com.sec.android.app.shealth,2018-03-16 15:02:47.358,2018-03-15 04:07:38.393,95c0812f-b404-4572-9db0-d99c964fb350,1743.5669,271.3253,1521072000000,dKs3VVxkvQ
0.0,7765402,com.sec.android.app.shealth,2018-03-17 06:31:05.148,2018-03-16 04:00:00.460,ba9c1044-edac-4646-ab15-829184f331e5,1663.2753,536.61993,1521158400000,dKs3VVxkvQ
0.0,7817203,com.sec.android.app.shealth,2018-03-18 04:00:02.016,2018-03-17 04:00:01.611,72ea28a7-d637-4c53-8b7d-b7977e7bac36,1662.1796,539.15784,1521244800000,dKs3VVxkvQ
0.0,5002174,com.sec.android.app.shealth,2018-03-20 14:26:23.072,2018-03-18 04:00:01.755,77ac2049-9d9c-43b7-996f-a3eb6cdc9646,1721.7229,355.59314,1521331200000,dKs3VVxkvQ
0.0,8032537,com.sec.android.app.shealth,2018-03-20 14:26:23.101,2018-03-19 04:00:00.497,6ff7a21e-b1b0-4558-b88f-7de343222e0e,1657.6249,569.331,1521417600000,dKs3VVxkvQ
0.0,3919956,com.sec.android.app.shealth,2018-03-21 13:11:15.734,2018-03-20 04:00:00.646,5d9c9678-4857-4d85-9ab0-1069dd3153ad,1744.614,283.14584,1521504000000,dKs3VVxkvQ
0.0,5835514,com.sec.android.app.shealth,2018-03-22 04:00:00.721,2018-03-21 04:00:01.929,300c30ba-dd77-49f6-9052-68cae96568bb,1704.0962,396.53815,1521590400000,dKs3VVxkvQ
0.0,5518113,com.sec.android.app.shealth,2018-03-23 04:00:00.744,2018-03-22 04:00:00.531,92ac8e93-b529-4d4d-b10b-f93dd1162547,1710.8098,370.16464,1521676800000,dKs3VVxkvQ
0.0,10504154,com.sec.android.app.shealth,2018-03-24 04:54:13.526,2018-03-23 04:00:00.552,648dd3aa-2a02-4049-bc87-9fe742d01731,1605.3453,727.06354,1521763200000,dKs3VVxkvQ
0.0,1362147,com.sec.android.app.shealth,2018-03-25 05:16:07.966,2018-03-24 04:00:05.707,9b3855ec-c86a-45e6-8c3a-db9faf93eaf2,1798.7167,82.68101,1521849600000,79R9GKyaj4
0.0,100050,com.sec.android.app.shealth,2018-03-26 13:35:30.376,2018-03-25 05:00:00.507,4815793a-2827-4816-96c3-8f28ff06dcd5,1825.4125,5.8100004,1521936000000,79R9GKyaj4
0.0,2112462,com.sec.android.app.shealth,2018-03-27 05:33:16.384,2018-03-26 05:00:01.112,d15d6bcd-42ae-414b-8127-1e7125180ab4,1782.846,143.83002,1522022400000,79R9GKyaj4
0.0,726211,com.sec.android.app.shealth,2018-03-28 05:00:01.000,2018-03-27 05:00:01.158,c3b0d2dc-3e71-449d-bf70-70fead62a1ea,1812.168,56.2,1522108800000,79R9GKyaj4
0.0,1586922,com.sec.android.app.shealth,2018-03-29 05:43:20.719,2018-03-28 05:00:00.772,5fd9d28a-f2ed-41f2-9605-996b5e7c1268,1793.9623,98.28002,1522195200000,79R9GKyaj4
0.0,1420009,com.sec.android.app.shealth,2018-03-30 05:45:55.375,2018-03-29 05:00:00.523,6c36abba-4abc-4dfa-a098-f7ddc850c59a,1797.4928,100.60999,1522281600000,79R9GKyaj4
0.0,912320,com.sec.android.app.shealth,2018-03-31 05:01:16.072,2018-03-30 05:45:55.055,01f00669-47cc-4a9a-8bd6-f2996569e1aa,1808.2313,60.050007,1522368000000,79R9GKyaj4
0.0,4893756,com.sec.android.app.shealth,2018-04-02 15:17:13.803,2018-03-31 05:00:01.210,47f9b71e-22a1-4007-adb8-5f91fa1f84af,1724.0161,339.60156,1522454400000,79R9GKyaj4
0.0,1492995,com.sec.android.app.shealth,2018-04-02 15:17:13.897,2018-04-01 04:00:00.524,6b94904e-e8e4-431c-aff7-d5a93894763a,1795.949,95.92001,1522540800000,79R9GKyaj4
0.0,6945287,com.sec.android.app.shealth,2018-04-03 12:01:18.309,2018-04-02 05:15:26.274,111df52a-d17e-44e8-90af-4bee42cda51c,1680.6223,491.38428,1522627200000,79R9GKyaj4
0.0,6551260,com.sec.android.app.shealth,2018-04-04 04:00:00.751,2018-04-03 04:00:00.636,9bab69c9-a328-4c28-8c03-e311cb307a4b,1688.9567,589.8422,1522713600000,79R9GKyaj4
0.0,5246570,com.sec.android.app.shealth,2018-04-07 15:25:17.394,2018-04-04 04:00:00.486,ffeda018-b525-43f4-93c5-d644a7e40ca8,1716.5536,362.99707,1522800000000,79R9GKyaj4
0.0,6603032,com.sec.android.app.shealth,2018-04-07 15:25:17.479,2018-04-05 04:00:00.554,a12a53d9-9cce-4ed5-a361-e72765fb71d0,1687.8616,469.98395,1522886400000,79R9GKyaj4
0.0,4798900,com.sec.android.app.shealth,2018-04-07 15:25:17.597,2018-04-06 04:00:01.109,80cfe60e-8a1e-4020-a589-475f1a5d1d14,1726.0227,325.00348,1522972800000,79R9GKyaj4
0.0,5059528,com.sec.android.app.shealth,2018-04-08 04:00:01.604,2018-04-07 04:59:24.743,9dbfd052-9571-45f3-b6cb-35ec10ba616d,1720.5098,365.90497,1523059200000,79R9GKyaj4
0.0,1712152,com.sec.android.app.shealth,2018-04-13 22:26:35.213,2018-04-08 04:00:01.121,42c9bf6f-c455-4479-9137-1f92d8a7d63e,1791.3134,119.14998,1523145600000,79R9GKyaj4
0.0,5272138,com.sec.android.app.shealth,2018-04-10 04:33:48.726,2018-04-09 04:00:01.284,5f9d4fdb-aa61-4dd2-816a-28d8d92f6735,1716.0127,381.44388,1523232000000,79R9GKyaj4
0.0,3881056,com.sec.android.app.shealth,2018-04-11 04:00:01.126,2018-04-10 04:33:48.265,f28c97ad-538d-4788-a331-8d39f8d50439,1745.4368,272.2143,1523318400000,79R9GKyaj4
0.0,3411478,com.sec.android.app.shealth,2018-04-12 04:00:00.933,2018-04-11 04:00:00.866,bb18db38-cb91-499d-998d-3633d6d3a498,1755.3691,242.54065,1523404800000,79R9GKyaj4
0.0,4945247,com.sec.android.app.shealth,2018-04-13 04:00:00.748,2018-04-12 04:00:00.699,c0fcb668-9a41-4f6a-aed3-de90d897025d,1722.927,334.89734,1523491200000,79R9GKyaj4
0.0,5875064,com.sec.android.app.shealth,2018-04-14 04:38:25.425,2018-04-13 04:00:00.393,a48dd714-1cbc-480d-8284-3c8918780a37,1703.2596,402.20004,1523577600000,79R9GKyaj4
0.0,10969344,com.sec.android.app.shealth,2018-04-15 05:09:01.707,2018-04-14 04:00:01.218,28b5f0bf-5d74-46b8-8fa4-3f4cf4381b35,1595.5057,772.3987,1523664000000,79R9GKyaj4
0.0,1782961,com.sec.android.app.shealth,2018-04-16 04:00:00.697,2018-04-15 04:00:00.687,23bf2aa7-6e49-4b11-8b06-41bb8df02559,1789.8157,140.66002,1523750400000,79R9GKyaj4
0.0,6423607,com.sec.android.app.shealth,2018-04-17 04:00:00.762,2018-04-16 04:00:00.415,309cbaa7-9f6c-4acd-8d25-4a1b23ded380,1691.6569,466.3714,1523836800000,79R9GKyaj4
0.0,4164191,com.sec.android.app.shealth,2018-04-18 04:00:00.802,2018-04-17 04:00:00.569,dbdd0c8c-9871-4d30-a3ba-35afdac036af,1739.4479,285.13284,1523923200000,79R9GKyaj4
0.0,6492542,com.sec.android.app.shealth,2018-04-19 08:52:54.368,2018-04-18 04:00:00.490,62b2f618-fb5c-4afb-a245-27c69c848d5a,1690.1987,470.46472,1524009600000,79R9GKyaj4
0.0,6435278,com.sec.android.app.shealth,2018-04-20 04:00:00.865,2018-04-19 04:00:00.466,85f0df05-f1d3-4433-be9e-855575c29486,1691.41,448.5085,1524096000000,79R9GKyaj4
0.0,7078663,com.sec.android.app.shealth,2018-04-21 04:00:01.033,2018-04-20 04:00:00.642,074e9db5-cc7c-4968-a628-774fd1837e8d,1677.8011,484.3113,1524182400000,79R9GKyaj4
0.0,7160395,com.sec.android.app.shealth,2018-04-22 20:40:26.874,2018-04-21 04:00:00.756,3a6c4e36-06dd-4eab-9620-510a4a0421a1,1676.0724,479.00067,1524268800000,79R9GKyaj4
0.0,2685150,com.sec.android.app.shealth,2018-04-23 04:00:00.959,2018-04-22 04:01:28.265,3fdd2e73-d644-40fa-9490-060b187b9522,1770.7324,183.83493,1524355200000,79R9GKyaj4
0.0,7753320,com.sec.android.app.shealth,2018-04-24 04:00:14.013,2018-04-23 04:00:00.715,5c01c629-63be-415c-86d9-b7816b90a269,1663.5309,532.0611,1524441600000,79R9GKyaj4
0.0,8683989,com.sec.android.app.shealth,2018-04-25 18:06:10.112,2018-04-24 04:00:13.714,0c93da1b-4640-48d0-8e9c-2930353413ae,1643.8453,589.3788,1524528000000,79R9GKyaj4
0.0,6188022,com.sec.android.app.shealth,2018-04-26 04:00:01.396,2018-04-25 04:00:00.817,4674011a-c365-47d1-8a19-ba9ce4d94340,1696.6399,424.6871,1524614400000,79R9GKyaj4
0.0,7051962,com.sec.android.app.shealth,2018-04-27 09:39:42.318,2018-04-26 04:00:01.120,e42013f9-5644-4a2b-84aa-19df705a2034,1678.366,472.55096,1524700800000,79R9GKyaj4
0.0,6705832,com.sec.android.app.shealth,2018-04-28 13:18:31.615,2018-04-27 04:00:01.370,5ba8b4bf-d457-44c0-98a5-25e8c5314d97,1685.6873,458.34216,1524787200000,79R9GKyaj4
0.0,5775114,com.sec.android.app.shealth,2018-04-29 04:00:01.021,2018-04-28 04:00:00.635,79f9dad4-4e89-402f-9874-7af75f2b192a,1705.3738,399.8601,1524873600000,79R9GKyaj4
0.0,6475955,com.sec.android.app.shealth,2018-04-30 18:44:24.184,2018-04-29 04:00:00.776,e66abad7-0a6e-48d1-85e3-68ab4d6e9f59,1690.5497,448.4831,1524960000000,79R9GKyaj4
0.0,9253995,com.sec.android.app.shealth,2018-05-01 04:05:50.414,2018-04-30 04:00:01.407,79e1fd91-9c73-4dce-9d46-806c16f15df8,1631.7887,643.6361,1525046400000,79R9GKyaj4
0.0,5525869,com.sec.android.app.shealth,2018-05-02 15:18:56.734,2018-05-01 04:00:01.078,94939743-d2cb-4ae0-8d88-41066f39c709,1710.6458,375.57022,1525132800000,79R9GKyaj4
0.0,7989556,com.sec.android.app.shealth,2018-05-03 04:00:02.187,2018-05-02 04:00:00.880,077cee72-6117-4f5b-b25c-5421df245dbc,1658.534,545.34283,1525219200000,79R9GKyaj4
