com.samsung.shealth.calories_burned,6060029,2
0.0,5710448,com.sec.android.app.shealth,2018-05-04 11:05:35.386,2018-05-03 04:00:01.726,91adfc51-b862-447d-8edb-042813e5dec3,1706.7416,373.16602,1525305600000,79R9GKyaj4
0.0,7000127,com.sec.android.app.shealth,2018-05-06 16:21:25.140,2018-05-04 04:00:00.722,70f2f559-62e4-4290-ae3d-3135ed2c5444,1679.4623,474.24405,1525392000000,79R9GKyaj4
0.0,14154407,com.sec.android.app.shealth,2018-05-06 16:21:25.292,2018-05-05 04:00:01.589,fb3ebeb8-4624-4e9c-a319-b2f412cdad99,1528.1354,1015.7225,1525478400000,79R9GKyaj4
0.0,6525825,com.sec.android.app.shealth,2018-05-07 04:00:01.318,2018-05-06 04:00:00.618,953158c7-a75f-4751-8f0a-02816affa3ab,1689.4948,433.5779,1525564800000,79R9GKyaj4
0.0,7874062,com.sec.android.app.shealth,2018-05-08 04:25:59.909,2018-05-07 04:00:01.008,038f0d2b-58a8-4009-8744-3703607d3ff4,1576.4728,476.66888,1525651200000,79R9GKyaj4
0.0,5686958,com.sec.android.app.shealth,2018-05-09 04:20:29.990,2018-05-08 04:00:00.725,dd68a8ce-439c-402c-ad2b-c86dd74e7103,1620.3807,356.6372,1525737600000,79R9GKyaj4
0.0,5211717,com.sec.android.app.shealth,2018-05-10 04:00:01.756,2018-05-09 04:00:00.771,1d226ffb-7071-4f27-8083-1ed137593603,1629.9215,350.29785,1525824000000,79R9GKyaj4
0.0,5014537,com.sec.android.app.shealth,2018-05-11 10:16:32.717,2018-05-10 04:00:01.212,662191c3-525b-4705-a984-e8d8e4a74b74,1633.8802,318.63666,1525910400000,79R9GKyaj4
0.0,5350973,com.sec.android.app.shealth,2018-05-12 23:25:25.504,2018-05-11 04:00:01.244,34f782a8-b6a1-4e89-92a4-229b4f738e2c,1627.126,382.70844,1525996800000,79R9GKyaj4
0.0,7044465,com.sec.android.app.shealth,2018-05-13 04:00:01.012,2018-05-12 04:00:00.509,57a5d892-220f-4238-8662-5bb5f0f02f95,1593.1278,449.15768,1526083200000,79R9GKyaj4
0.0,2602240,com.sec.android.app.shealth,2018-05-14 06:30:52.270,2018-05-13 04:00:00.768,c7c4569b-31e1-449c-abf6-62b192ef6b30,1682.3091,161.11002,1526169600000,79R9GKyaj4
0.0,8978862,com.sec.android.app.shealth,2018-06-10 18:15:43.073,2018-05-14 04:00:00.420,2626fb0c-1ff2-4bbe-b535-8edef11906f0,1554.2931,576.40063,1526256000000,79R9GKyaj4
0.0,4592272,com.sec.android.app.shealth,2018-06-10 18:15:43.218,2018-05-14 22:00:00.440,eda04a8a-4539-4372-8cd3-b21cd1bc22ed,1642.3574,292.81015,1526342400000,79R9GKyaj4
0.0,2886907,com.sec.android.app.shealth,2018-06-10 18:15:43.307,2018-05-15 22:00:01.498,e7db0e6b-ca63-4a76-ad79-9d6e16cd22e4,1676.5942,203.54016,1526428800000,79R9GKyaj4
0.0,5842581,com.sec.android.app.shealth,2018-06-10 18:15:43.391,2018-05-16 22:00:00.981,194c0ec0-ec8f-4034-85ea-1716bfbd15d5,1617.2565,390.69595,1526515200000,79R9GKyaj4
0.0,3251311,com.sec.android.app.shealth,2018-06-10 18:15:43.429,2018-05-17 22:00:01.308,39d81e68-5482-4ca6-b76a-5e49c03cd352,1669.2784,221.64993,1526601600000,79R9GKyaj4
0.0,18151802,com.sec.android.app.shealth,2018-06-10 18:15:43.463,2018-05-18 22:00:00.519,4409c1e6-6f35-43d8-af37-aa1af4903601,1370.1388,1112.5071,1526688000000,79R9GKyaj4
0.0,4558600,com.sec.android.app.shealth,2018-06-10 18:15:43.559,2018-05-19 22:01:36.933,c753be59-3579-4794-9c98-5d7eff030244,1643.0336,312.91,1526774400000,79R9GKyaj4
0.0,5785397,com.sec.android.app.shealth,2018-06-10 18:15:43.678,2018-05-21 04:00:01.224,701a3961-0d1d-4bea-aa82-51c9b5666d4a,1618.4045,372.9433,1526860800000,79R9GKyaj4
0.0,7358276,com.sec.android.app.shealth,2018-06-19 03:47:17.627,2018-05-22 04:00:01.030,4a5d4fb6-a43c-45b3-a1f1-4e44a1be294c,1586.8278,489.70148,1526947200000,79R9GKyaj4
0.0,5066009,com.sec.android.app.shealth,2018-06-19 03:47:17.808,2018-05-23 04:00:00.926,32205ed5-ff7b-47b8-9b19-464f9ef22df2,1632.8469,336.87238,1527033600000,79R9GKyaj4
0.0,8456181,com.sec.android.app.shealth,2018-06-19 03:47:17.951,2018-05-24 04:00:00.893,e52f14d1-27b9-4312-9839-f1e31a987b25,1564.7863,544.71716,1527120000000,79R9GKyaj4
0.0,9888294,com.sec.android.app.shealth,2018-06-19 03:47:18.067,2018-05-25 04:00:00.763,061b2d66-98ec-44a6-a867-e2ed036d9380,1536.0354,630.76746,1527206400000,79R9GKyaj4
0.0,2399256,com.sec.android.app.shealth,2018-06-19 03:47:18.173,2018-05-26 04:00:00.482,63ff9cc2-b668-4297-bd1d-8b0503d70a73,1686.3842,174.32996,1527292800000,79R9GKyaj4
0.0,4994991,com.sec.android.app.shealth,2018-06-19 03:47:18.208,2018-05-27 04:00:01.339,4f0d0f74-9a6e-4911-adef-ebbfd5e9d60d,1634.2726,332.34003,1527379200000,79R9GKyaj4
0.0,1033445,com.sec.android.app.shealth,2018-06-19 03:47:18.249,2018-05-28 04:00:00.496,fde0b815-a20e-4061-8745-cdc93eb0c456,1713.8038,70.31,1527465600000,79R9GKyaj4
0.0,6672850,com.sec.android.app.shealth,2018-06-19 03:47:18.278,2018-05-29 04:00:00.786,d5bf665b-dc7c-458e-87e1-21540f343230,1600.5881,433.66336,1527552000000,79R9GKyaj4
0.0,6449607,com.sec.android.app.shealth,2018-06-19 03:47:18.356,2018-05-30 04:00:01.280,1798d12d-9893-4060-9637-f684aa2c1002,1605.07,416.1345,1527638400000,79R9GKyaj4
0.0,5203737,com.sec.android.app.shealth,2018-06-19 03:47:18.389,2018-05-31 04:00:00.746,5ecdfbc6-6d15-4fa1-b892-649b12a60315,1630.0819,336.86023,1527724800000,79R9GKyaj4
0.0,6372550,com.sec.android.app.shealth,2018-06-19 03:47:18.427,2018-06-01 04:00:00.828,c05bc267-39b8-4b41-a43a-3b5870b183e7,1606.617,411.91138,1527811200000,79R9GKyaj4
0.0,4774464,com.sec.android.app.shealth,2018-06-19 03:47:18.460,2018-06-02 04:00:00.778,942637db-a027-4b99-8c7f-121767b49a2c,1638.6998,328.08002,1527897600000,79R9GKyaj4
0.0,2100730,com.sec.android.app.shealth,2018-06-19 03:47:18.491,2018-06-03 04:16:15.519,7e6b095d-6f16-4f63-9f93-b80abdb17810,1692.3773,141.41002,1527984000000,79R9GKyaj4
0.0,6589556,com.sec.android.app.shealth,2018-06-19 03:47:18.544,2018-06-04 04:00:01.004,a7349695-c192-4f34-818d-42c1e435adbb,1655.0264,443.1289,1528070400000,79R9GKyaj4
0.0,6821502,com.sec.android.app.shealth,2018-06-19 03:47:18.573,2018-06-05 04:00:00.630,388871b0-0643-47c9-bb1d-d478958599cf,1636.7838,449.38824,1528156800000,79R9GKyaj4
0.0,4664188,com.sec.android.app.shealth,2018-06-19 03:47:18.589,2018-06-06 04:00:00.763,7f300dbb-850b-47bc-abde-57c4449396d7,1681.1559,295.0052,1528243200000,79R9GKyaj4
0.0,7821634,com.sec.android.app.shealth,2018-06-19 03:47:18.615,2018-06-07 04:00:00.548,d163eb55-347a-4d8d-ba4f-0e0160070deb,1616.2131,534.88007,1528329600000,79R9GKyaj4
0.0,7412209,com.sec.android.app.shealth,2018-06-19 03:47:18.634,2018-06-08 04:00:00.875,8ed3770f-5922-41e2-9ea1-e9f37debcaff,1624.6342,494.59464,1528416000000,79R9GKyaj4
0.0,2472537,com.sec.android.app.shealth,2018-06-19 03:47:18.686,2018-06-09 04:39:45.899,83c6ccf4-4ac2-4622-a582-adce6118ceac,1726.2341,155.24997,1528502400000,79R9GKyaj4
153.1,1913478,com.sec.android.app.shealth,2018-06-19 03:47:18.711,2018-06-10 04:00:00.864,fdb7189c-0f73-435b-8322-eb8ee3a0a0d7,1722.2825,126.45,1528588800000,79R9GKyaj4
0.0,6624705,com.sec.android.app.shealth,2018-06-19 03:47:18.814,2018-06-11 04:00:00.907,6d800a58-bc2b-4049-a029-7d691e11878f,1646.4425,452.28845,1528675200000,79R9GKyaj4
0.0,6842388,com.sec.android.app.shealth,2018-06-19 03:47:18.906,2018-06-12 04:00:00.500,271576c0-90e7-40c6-912d-54025f784404,1641.95,469.37997,1528761600000,79R9GKyaj4
0.0,7451628,com.sec.android.app.shealth,2018-06-19 03:47:18.968,2018-06-13 04:00:00.642,5ee84e83-67cf-4bb1-ab96-ab76c857cfa2,1629.376,466.60205,1528848000000,79R9GKyaj4
0.0,7510531,com.sec.android.app.shealth,2018-06-19 03:47:19.029,2018-06-14 04:00:00.930,a4e18d59-739e-4a04-98c1-aea92854a4e8,1628.1604,480.13297,1528934400000,79R9GKyaj4
0.0,7047189,com.sec.android.app.shealth,2018-06-19 03:47:19.074,2018-06-15 04:00:01.100,ba42ead2-8934-4f4e-9609-68667e3503e8,1637.723,454.661,1529020800000,79R9GKyaj4
0.0,11574394,com.sec.android.app.shealth,2018-06-19 03:47:19.161,2018-06-16 04:00:01.176,fea04478-c57f-408d-bbe2-570d1b7f4b35,1544.2885,764.7778,1529107200000,79R9GKyaj4
0.0,11871769,com.sec.android.app.shealth,2018-06-19 03:47:27.525,2018-06-17 04:00:01.195,f5b1d016-ba34-47f5-bdba-585e3ebcfbd5,1538.151,790.85876,1529193600000,79R9GKyaj4
0.0,5136674,com.sec.android.app.shealth,2018-06-19 04:00:02.298,2018-06-18 04:00:00.733,0bd04741-8f22-467b-b50f-c9edd1a20489,1677.1533,347.34998,1529280000000,79R9GKyaj4
0.0,9391052,com.sec.android.app.shealth,2018-06-20 04:31:43.238,2018-06-19 04:00:01.820,a4f0eaf1-fe15-4fdf-b846-542bcb34e4bf,1589.3492,783.8978,1529366400000,79R9GKyaj4
0.0,6422749,com.sec.android.app.shealth,2018-06-21 14:03:08.491,2018-06-20 04:00:13.609,e00c1b23-a77a-4e5c-9beb-030c3e45db8f,1650.6105,451.57483,1529452800000,79R9GKyaj4
0.0,8278581,com.sec.android.app.shealth,2018-06-22 04:00:00.831,2018-06-21 04:00:00.699,0b224506-7372-4c3c-8577-efc073bae34c,1612.3088,539.66486,1529539200000,79R9GKyaj4
0.0,10352060,com.sec.android.app.shealth,2018-06-23 11:15:57.866,2018-06-22 04:00:00.527,660e8a74-8d03-4375-bf79-39c049335a6b,1569.5155,695.8181,1529625600000,79R9GKyaj4
0.0,22168528,com.sec.android.app.shealth,2018-06-25 04:17:39.839,2018-06-23 07:00:01.183,0e2c319d-2f35-49bf-a0be-bc43fa664ddd,1325.6414,1633.6201,1529712000000,79R9GKyaj4
0.0,13406601,com.sec.android.app.shealth,2018-06-26 00:16:27.881,2018-06-24 07:00:01.301,658536a9-3f75-4f51-ac37-d4a725170f5c,1506.4744,939.69867,1529798400000,79R9GKyaj4
0.0,8961803,com.sec.android.app.shealth,2018-06-26 04:00:00.833,2018-06-25 07:00:00.462,a5439312-f68c-4440-a304-c860ab558505,1598.2084,598.78906,1529884800000,79R9GKyaj4
0.0,8003819,com.sec.android.app.shealth,2018-06-27 13:49:19.706,2018-06-26 04:00:00.440,265df522-d22b-43f5-a686-355f3e43ecf5,1617.9797,528.1692,1529971200000,79R9GKyaj4
0.0,5156245,com.sec.android.app.shealth,2018-06-28 04:00:01.016,2018-06-27 04:00:00.512,033256c9-4069-4ca1-96bb-cc72c808ad67,1676.7493,349.5438,1530057600000,79R9GKyaj4
0.0,5852800,com.sec.android.app.shealth,2018-06-29 04:07:26.571,2018-06-28 04:00:00.819,9b7bf1b5-adca-412b-abfa-2fd4ddcbb250,1662.3735,399.02982,1530144000000,79R9GKyaj4
0.0,8385549,com.sec.android.app.shealth,2018-06-30 05:21:22.960,2018-06-29 04:00:00.882,a0979464-f37d-437a-9e3f-1ea4db321bcc,1610.1012,578.9562,1530230400000,79R9GKyaj4
0.0,2923184,com.sec.android.app.shealth,2018-07-01 15:51:58.385,2018-06-30 04:00:00.407,f26528fa-7c26-43b3-be14-d26c46dcbd4d,1722.8364,219.09,1530316800000,79R9GKyaj4
0.0,3233029,com.sec.android.app.shealth,2018-07-02 11:53:56.415,2018-07-01 04:00:00.386,a2d473f0-a4b9-4822-a987-764f6dd28e3f,1716.4415,246.52904,1530403200000,79R9GKyaj4
0.0,6915969,com.sec.android.app.shealth,2018-07-03 05:53:15.129,2018-07-02 04:00:01.327,8d5982b3-cfa4-457b-a7b7-9f568466d2e5,1640.4313,474.72037,1530489600000,79R9GKyaj4
0.0,7581515,com.sec.android.app.shealth,2018-07-05 18:39:18.418,2018-07-03 04:00:01.293,1c84df1a-9484-4fdd-b472-959dac886b9a,1626.6954,511.31958,1530576000000,79R9GKyaj4
0.0,4242784,com.sec.android.app.shealth,2018-07-05 18:39:18.557,2018-07-04 04:00:00.745,20d08c63-bf06-4e7c-94d2-d828ae9f70ef,1695.6018,287.05997,1530662400000,79R9GKyaj4
0.0,7484489,com.sec.android.app.shealth,2018-07-06 07:19:12.307,2018-07-05 04:00:00.966,adc27e22-6b0e-4f1e-b8fe-5e412234a9fe,1628.6979,505.14215,1530748800000,79R9GKyaj4
0.0,3160873,com.sec.android.app.shealth,2018-08-03 03:19:06.080,2018-07-06 04:00:01.591,fc4adfbc-8d29-44a4-b4a0-9521115ad6be,1717.9309,217.55092,1530835200000,79R9GKyaj4
0.0,4834317,com.sec.android.app.shealth,2018-08-03 03:19:06.239,2018-07-07 04:17:30.426,988caaae-4055-43f0-960a-369692870fab,1683.3933,313.57996,1530921600000,79R9GKyaj4
0.0,6732643,com.sec.android.app.shealth,2018-08-03 03:19:06.599,2018-07-08 04:10:36.172,9807a512-a7be-46c5-9360-e5b8db573168,1644.215,438.42194,1531008000000,79R9GKyaj4
0.0,8912307,com.sec.android.app.shealth,2018-08-03 03:19:06.921,2018-07-09 04:00:01.269,70eca678-4774-448a-b65f-482333733a74,1599.2299,595.4311,1531094400000,79R9GKyaj4
0.0,8480140,com.sec.android.app.shealth,2018-08-03 03:19:07.139,2018-07-10 04:00:00.554,59e463f5-96de-49f1-9607-4abab2f6c3bb,1608.149,584.62683,1531180800000,79R9GKyaj4
0.0,7346337,com.sec.android.app.shealth,2018-08-03 03:19:07.336,2018-07-11 04:00:01.398,e928ab4d-4014-44d5-8224-80a4f04ee5ee,1632.6609,493.9926,1531267200000,79R9GKyaj4
0.0,9493531,com.sec.android.app.shealth,2018-08-03 03:19:07.624,2018-07-12 04:00:00.499,9b8f807d-8b63-4c08-b7df-43f809b6b261,1588.3159,821.6809,1531353600000,79R9GKyaj4
0.0,6378438,com.sec.android.app.shealth,2018-08-03 03:19:07.988,2018-07-13 04:00:00.377,a9948b76-2282-4247-b7c9-b9d5baddaf96,1652.6505,431.56937,1531440000000,79R9GKyaj4
0.0,10734825,com.sec.android.app.shealth,2018-08-03 03:19:08.526,2018-07-14 04:17:54.848,badd0112-a98e-4392-9d24-5d10cefdfa84,1562.6799,699.7833,1531526400000,79R9GKyaj4
0.0,3590069,com.sec.android.app.shealth,2018-08-03 03:19:08.682,2018-07-15 05:45:51.518,0fb703ad-5392-4bcf-8145-0e696b044987,1710.2374,233.34998,1531612800000,79R9GKyaj4
0.0,8684766,com.sec.android.app.shealth,2018-08-03 03:19:08.968,2018-07-16 04:00:00.962,ec9f6f92-2118-4a1b-a5f8-5c77f2563ed7,1605.0188,770.58105,1531699200000,79R9GKyaj4
0.0,8099818,com.sec.android.app.shealth,2018-08-03 03:19:09.214,2018-07-17 04:00:00.740,98ce82aa-764a-42d7-8b1c-84dd6a640318,1617.0996,573.7833,1531785600000,79R9GKyaj4
0.0,5970826,com.sec.android.app.shealth,2018-08-03 03:19:09.440,2018-07-18 04:00:01.178,fa8f54da-52b8-49f9-92b2-16bbf9c63ff2,1661.0687,412.58267,1531872000000,79R9GKyaj4
0.0,6868127,com.sec.android.app.shealth,2018-08-03 03:19:09.633,2018-07-19 04:00:01.636,be578d85-a82e-45e8-94f9-080399e2c36c,1642.5371,438.6416,1531958400000,79R9GKyaj4
0.0,7939793,com.sec.android.app.shealth,2018-08-03 03:19:09.805,2018-07-20 04:00:00.796,ba3ad355-a5b3-4b06-a462-67b989735430,1631.9927,528.2875,1532044800000,79R9GKyaj4
0.0,6389908,com.sec.android.app.shealth,2018-08-03 03:19:10.136,2018-07-21 04:00:00.492,6dc28ee3-82fb-44f1-a614-aff9d80aa176,1664.2308,432.2603,1532131200000,79R9GKyaj4
0.0,6276046,com.sec.android.app.shealth,2018-08-03 03:19:10.348,2018-07-22 04:00:01.264,68feef23-3b4c-496c-9882-e9dec2edb5fe,1666.599,461.59766,1532217600000,79R9GKyaj4
0.0,6668596,com.sec.android.app.shealth,2018-08-03 03:19:10.582,2018-07-23 04:00:01.107,6d4da460-6e21-49fc-b8ba-64dd6c0f0d69,1658.4341,458.401,1532304000000,79R9GKyaj4
0.0,5579407,com.sec.android.app.shealth,2018-08-20 11:30:55.623,2018-07-24 05:07:07.551,b9bce368-dcb7-4469-a625-94e512503aa2,1681.0892,362.20737,1532390400000,79R9GKyaj4
0.0,6418520,com.sec.android.app.shealth,2018-08-20 11:30:55.871,2018-07-25 04:43:31.774,fb251dc7-f1e1-4b38-86f7-da60eb44eb8c,1663.6356,417.67242,1532476800000,79R9GKyaj4
0.0,6261728,com.sec.android.app.shealth,2018-08-20 11:30:56.139,2018-07-26 04:00:00.583,f151d7b1-0468-4b43-8472-1844fe6363c1,1666.8969,418.2373,1532563200000,79R9GKyaj4
0.0,6625882,com.sec.android.app.shealth,2018-08-20 11:30:56.398,2018-07-27 04:00:00.917,a7b45848-3d75-4e99-8438-e9b91d36a0e8,1659.3225,466.90894,1532649600000,79R9GKyaj4
0.0,3155444,com.sec.android.app.shealth,2018-08-20 11:30:56.694,2018-07-28 04:00:01.232,ba73b4b9-d191-4c80-bfa8-9308489216de,1731.5084,212.241,1532736000000,79R9GKyaj4
0.0,3038563,com.sec.android.app.shealth,2018-08-20 11:30:56.874,2018-07-29 05:27:14.696,f3681cfa-fe93-41c1-8b7a-242918bac71f,1733.9396,198.99994,1532822400000,79R9GKyaj4
0.0,6495778,com.sec.android.app.shealth,2018-08-20 11:30:57.037,2018-07-30 04:00:00.495,3813796e-b7f1-4164-9102-187744034467,1662.0286,430.34335,1532908800000,79R9GKyaj4
0.0,8266066,com.sec.android.app.shealth,2018-08-20 11:30:57.270,2018-07-31 04:00:00.974,df8bcf83-fd69-47a7-9d82-505c17f0d6ce,1625.2062,539.255,1532995200000,79R9GKyaj4
0.0,5587163,com.sec.android.app.shealth,2018-08-20 11:30:57.495,2018-08-01 04:00:00.748,14bb28bd-930b-4b90-b289-9e3902dc2a93,1680.9281,372.05072,1533081600000,79R9GKyaj4
0.0,7483675,com.sec.android.app.shealth,2018-08-20 11:30:57.697,2018-08-02 04:00:00.689,7e247c54-1409-48f0-9630-1b31e26e4687,1641.4801,477.99182,1533168000000,79R9GKyaj4
0.0,6646841,com.sec.android.app.shealth,2018-08-20 11:30:57.874,2018-08-03 04:00:00.898,74af24a7-96db-4cd2-9864-c54c9c514e5f,1658.8865,443.5102,1533254400000,79R9GKyaj4
0.0,4379450,com.sec.android.app.shealth,2018-08-20 11:30:57.994,2018-08-04 04:00:01.714,7afe9557-f8f7-43b5-a4b9-106558a028d0,1706.0488,323.66003,1533340800000,79R9GKyaj4
0.0,2843100,com.sec.android.app.shealth,2018-08-20 11:30:58.188,2018-08-05 04:00:47.562,9219892c-a2c9-4efb-b8e7-3a3279b89924,1738.0051,189.78998,1533427200000,79R9GKyaj4
0.0,5046538,com.sec.android.app.shealth,2018-08-20 11:30:58.428,2018-08-06 04:00:01.333,16f30364-05da-46ff-9b74-f498fa210ee1,1696.1782,337.051,1533513600000,79R9GKyaj4
0.0,6566757,com.sec.android.app.shealth,2018-08-20 11:30:58.663,2018-08-07 04:00:02.554,3c47280b-3216-4173-8cf9-5cde41525546,1665.6062,445.98993,1533600000000,79R9GKyaj4
0.0,4512715,com.sec.android.app.shealth,2018-08-20 11:30:58.787,2018-08-08 04:00:01.165,5ae96664-2b9e-40e5-be26-5ac5541b2d82,1694.6375,303.91037,1533686400000,79R9GKyaj4
0.0,9210078,com.sec.android.app.shealth,2018-08-20 11:30:58.962,2018-08-09 04:00:01.173,68b8d5b1-5d60-4c40-ade1-910b7b303381,1597.4266,616.80444,1533772800000,79R9GKyaj4
0.0,7504175,com.sec.android.app.shealth,2018-08-20 11:30:59.219,2018-08-10 04:00:01.182,bfec2961-f235-49d0-8794-276101a8d0a5,1632.73,501.71738,1533859200000,79R9GKyaj4
0.0,3284883,com.sec.android.app.shealth,2018-08-20 11:30:59.402,2018-08-11 04:00:01.338,13d9ef8c-cbfb-4521-b96f-5deac816df6b,1720.0472,222.21997,1533945600000,79R9GKyaj4
0.0,1713695,com.sec.android.app.shealth,2018-08-20 11:30:59.610,2018-08-12 17:00:15.221,029eb561-8b3e-411e-b993-9b379f7cd9b9,1752.5624,106.441,1534032000000,79R9GKyaj4
0.0,7337366,com.sec.android.app.shealth,2018-08-20 11:30:59.775,2018-08-13 04:00:00.918,63c7ad64-4de1-4582-8efe-30990c95d6a1,1631.7341,739.09595,1534118400000,79R9GKyaj4
0.0,4170457,com.sec.android.app.shealth,2018-08-20 11:30:59.997,2018-08-14 04:00:01.154,723ad155-28b2-4f00-8bec-10029556ac1c,1697.0946,282.4297,1534204800000,79R9GKyaj4
0.0,5186451,com.sec.android.app.shealth,2018-08-20 11:31:00.156,2018-08-15 04:00:01.214,dbaf6911-2dfc-42b4-9919-27f9449b04a3,1666.9862,357.69318,1534291200000,79R9GKyaj4
0.0,6336870,com.sec.android.app.shealth,2018-08-20 11:31:00.321,2018-08-16 04:00:00.578,51e1765e-07c2-437e-bb32-0380c0fd4143,1643.3727,426.78955,1534377600000,79R9GKyaj4
0.0,7982964,com.sec.android.app.shealth,2018-08-20 11:31:00.556,2018-08-17 04:00:00.653,8914dc85-d1d4-4948-86f2-28915ca2b3bf,1609.5851,540.9422,1534464000000,79R9GKyaj4
0.0,3074823,com.sec.android.app.shealth,2018-08-20 11:31:00.771,2018-08-18 04:00:01.230,0ec14253-ed86-412d-b86d-a331deec0ae3,1710.3292,201.20001,1534550400000,79R9GKyaj4
0.0,9532426,com.sec.android.app.shealth,2018-08-20 11:31:00.978,2018-08-19 04:00:00.624,4720226d-a1f8-461d-b7cc-af7a68a2903e,1577.7809,687.78937,1534636800000,79R9GKyaj4
0.0,8854259,com.sec.android.app.shealth,2018-08-21 04:00:01.203,2018-08-20 04:00:00.606,564d9cd6-61df-4e7b-9255-654dc65df9e7,1611.8809,843.4968,1534723200000,79R9GKyaj4
0.0,10938305,com.sec.android.app.shealth,2018-08-22 04:00:01.773,2018-08-21 04:00:00.854,9750f908-488c-44f8-81ad-2642b6a0cc56,1564.8464,707.38635,1534809600000,79R9GKyaj4
0.0,8163703,com.sec.android.app.shealth,2018-08-23 04:00:01.380,2018-08-22 04:00:01.177,bcfcebc6-d8af-4941-9457-dff40ba101b3,1622.3833,507.2835,1534896000000,79R9GKyaj4
0.0,6218729,com.sec.android.app.shealth,2018-08-24 04:00:01.596,2018-08-23 04:00:00.930,ae16e1d9-02ae-45ff-9902-18acc60c9dc2,1662.7162,386.35098,1534982400000,79R9GKyaj4
0.0,8318149,com.sec.android.app.shealth,2018-08-25 07:47:17.686,2018-08-24 04:00:00.899,e2ecbf52-1d51-46e2-8c8f-84ebe42929a9,1619.1804,545.5089,1535068800000,79R9GKyaj4
0.0,9965775,com.sec.android.app.shealth,2018-08-26 07:38:38.103,2018-08-25 05:00:01.276,91181c6e-9590-4a53-b722-78e10cb6b72f,1585.0138,706.26807,1535155200000,79R9GKyaj4
0.0,4942274,com.sec.android.app.shealth,2018-08-27 05:24:06.567,2018-08-26 05:00:01.175,55802e5b-f54c-4c78-bde1-50c6f6aec724,1689.186,314.62003,1535241600000,79R9GKyaj4
0.0,7380713,com.sec.android.app.shealth,2018-09-24 03:25:44.719,2018-08-27 05:24:06.595,938ccdc8-dfa7-4210-b20b-2b1775e19104,1638.6202,511.0779,1535328000000,79R9GKyaj4
